model_year,kms_driven,owner,location,mileage,power,price,new_col,CC,brand_name
2019,6605.11895752201,1,bangalore,60.0,15.2,83000,True,160,TVS Apache RTR 
2019,6605.11895752201,1,jodhpur,65.0,15.0,68000,True,150,Bajaj Pulsar 
1999,40008.0,1,bangalore,61.14,11.257199999999987,80000,False,135,Yamaha RX-Z 
2018,11794.0,1,vadodara,35.0,19.8,144200,False,350,Royal Enfield Classic Gunmetal Grey 
2015,24000.0,1,thane,40.0,19.8,112300,False,350,Royal Enfield Thunderbird 
2018,25000.0,1,nagpur,40.0,19.8,150000,False,350,Royal Enfield Thunderbird 
2013,21500.0,1,bangalore,35.0,19.8,95000,False,350,Royal Enfield Classic 
2019,19000.0,1,chengannur,25.0,47.0,265000,False,650,Royal Enfield Interceptor 
2020,1400.0,1,tiruchirappalli,32.0,24.3,230600,False,410,Royal Enfield Himalayan 
2013,11000.0,2,delhi,32.0,27.2,88000,False,500,Royal Enfield Classic 
2017,12000.0,1,delhi,35.0,19.8,105000,False,350,Royal Enfield Classic 
2015,24000.0,1,bangalore,40.0,19.8,115000,False,350,Royal Enfield Thunderbird 
2017,7700.0,1,thane,32.0,24.5,150000,False,410,Royal Enfield Himalayan 
2019,6605.11895752201,1,ghaziabad,84.0,8.31,46100,True,110,Honda CD 
2020,23000.0,1,bangalore,16.0,60.0,525000,False,202,Kawasaki Vulcan S Black 
2020,8000.0,2,delhi,21.0,66.4,520000,False,650,Kawasaki Ninja 
2004,32000.0,1,chennai,55.0,7.5,15000,False,100,Hero Passion Plus 
2018,24000.0,1,thane,38.0,21.0,88187,False,220,Bajaj Pulsar 
2018,12000.0,1,ghaziabad,40.0,19.8,120000,False,350,Royal Enfield Thunderbird 
2017,12129.0,1,bangalore,25.0,19.8,120000,False,350,Royal Enfield Electra 
2012,30000.0,1,thane,51.63,12.0,16000,False,150,Yamaha SZR 
2017,38000.0,1,delhi,43.0,20.3,95000,False,250,Yamaha FZ25 
2013,45000.0,1,mumbai,40.0,19.0,45000,False,220,Bajaj Avenger 
2018,6605.11895752201,1,hyderabad,40.0,20.7,72100,True,200,TVS Apache RTR 
2018,17123.0,1,varanasi,84.0,8.2,51500,False,100,Hero Passion Pro i3S Alloy 
2018,23000.0,1,chanpatia,80.59,9.3,45000,False,110,Hero Passion Pro 
2017,11000.0,1,bangalore,28.79,38.26,230000,False,302,Benelli 
2009,24900.0,1,gurgaon,35.0,19.8,60000,False,350,Royal Enfield Thunderbird 
2017,47000.0,1,mumbai,32.0,24.5,153400,False,410,Royal Enfield Himalayan 
2017,5000.0,1,navsari,45.0,13.0,37700,False,150,Hero Achiever Disc 
2016,22800.0,1,navi mumbai,25.0,26.01,126100,False,500,Royal Enfield Bullet 
2017,40000.0,1,mumbai,38.0,21.0,54000,False,220,Bajaj Pulsar 
2018,16804.314654761907,2,jaipur,65.0,15.0,58000,True,150,Bajaj Pulsar 
2015,19000.0,2,navi mumbai,40.0,19.0,47800,False,220,Bajaj Avenger 
2015,30000.0,1,vadodara,55.0,9.01,36500,False,110,Hero Passion Xpro 
2019,6605.11895752201,1,alwar,65.0,15.0,72800,True,150,Bajaj Pulsar 
2015,18000.0,1,bareilly,40.0,19.0,45000,False,220,Bajaj Avenger 
2020,1736.0,1,delhi,35.0,19.1,180000,False,350,Royal Enfield Classic Gunmetal Grey 
2019,45000.0,1,noida,35.0,19.8,75000,False,350,Royal Enfield Bullet Electra Twinspark 
2018,3500.0,1,bangalore,35.0,19.0,75000,False,220,Bajaj Avenger Cruise 
2016,86000.0,1,hyderabad,38.0,21.0,60000,False,220,Bajaj Pulsar 
2015,16457.0,2,bangalore,40.0,19.0,50000,False,220,Bajaj Avenger 
2018,6605.11895752201,1,delhi,40.0,20.7,75000,True,200,TVS Apache RTR 
2018,23933.0,1,bangalore,28.25,38.26,270000,False,302,Benelli 
2016,13000.0,1,chennai,55.0,9.3,20000,False,110,Hero Splendor iSmart 
2013,30000.0,3,delhi,42.0,16.0,37200,False,150,Yamaha YZF-R15 
2015,41000.0,1,gurgaon,45.0,13.0,36550,False,150,Yamaha FZs 
2012,96054.21,4,madikeri,45.0,13.7,35000,True,150,TVS Apache 
2018,6605.11895752201,1,mumbai,40.0,20.23,92500,True,200,TVS Apache RTR 
2017,6900.0,1,bangalore,35.0,19.8,150000,False,350,Royal Enfield Classic 
2016,6605.11895752201,1,bangalore,35.0,24.5,92700,True,200,Bajaj Pulsar RS
2017,6605.11895752201,1,navi mumbai,65.0,10.0,42000,True,125,Honda CB Shine 
2020,15000.0,1,gurgaon,40.0,18.3,130000,False,150,Yamaha YZF-R15 V3 
2020,2160.0,1,bangalore,35.0,19.8,170000,False,350,Royal Enfield Classic 
2018,16000.0,1,faridabad,32.0,24.5,175000,False,410,Royal Enfield Himalayan 
2002,58000.0,2,raipur,55.0,7.5,3900,False,100,Hero Passion 
2012,21265.0,1,mumbai,40.0,19.8,80000,False,350,Royal Enfield Thunderbird 
2019,16800.0,1,delhi,35.0,19.8,145600,False,350,Royal Enfield Classic 
2010,6605.11895752201,1,delhi,45.0,13.0,16000,True,150,Yamaha Fazer 
2016,6605.11895752201,1,mumbai,45.0,17.3,52000,True,180,TVS Apache RTR 
2010,2500.0,1,delhi,32.0,27.2,88000,False,500,Royal Enfield Classic 
2017,33100.0,1,jaipur,40.0,14.6,65000,False,150,Suzuki Gixxer SF 
2015,33000.0,1,delhi,81.0,8.2,35000,False,100,Hero Splendor Pro 
2013,45000.0,1,noida,40.0,19.8,80000,False,350,Royal Enfield Bullet Electra 
2018,18000.0,1,mumbai,25.0,42.9,207100,False,390,KTM Duke 
2015,55333.0,1,ghaziabad,38.0,21.0,47300,False,220,Bajaj Pulsar 
1982,22000.0,1,pune,37.0,19.799999999999976,150000,False,350,Royal Enfield Bullet 
2017,6605.11895752201,1,mumbai,52.0,15.44,65000,True,160,Honda CB Hornet 
2019,6605.11895752201,1,patan,65.0,15.0,84490,True,150,Bajaj Pulsar ABS 
2019,16700.0,1,delhi,40.15,18.7,120000,False,150,Yamaha YZF-R15 V3 
2017,99000.0,4,mumbai,26.0,42.3,93000,False,390,KTM RC 
2016,16804.314654761907,2,bhopal,35.0,24.5,85000,True,200,Bajaj Pulsar RS
2017,16804.314654761907,2,mumbai,35.0,24.5,79000,True,200,Bajaj Pulsar RS
2015,16804.314654761907,2,bangalore,35.0,24.16,82000,True,200,Bajaj Pulsar RS
2021,96054.21,4,mumbai,35.0,23.7,69600,True,200,Bajaj Pulsar RS
2019,96054.21,4,jodhpur,35.0,24.5,51000,True,200,Bajaj Pulsar RS
2018,96054.21,4,mumbai,35.0,24.5,56000,True,200,Bajaj Pulsar RS
2019,95000.0,4,bangalore,35.0,25.1,83000,False,200,KTM RC 
2015,97000.0,4,mumbai,26.0,43.0,76000,False,390,KTM RC 
2011,43000.0,2,chennai,5.0,8.2,20000,False,100,Hero Passion Pro 
2020,24000.0,1,vadodara,57.33,13.0,95520,False,150,Yamaha FZS-FI V 3.0 
2017,14000.0,2,rajkot,35.0,19.8,134823,False,350,Royal Enfield Classic 
2014,11000.0,1,delhi,40.0,19.8,90000,False,350,Royal Enfield Bullet Electra 
2015,30720.0,1,chennai,40.0,19.8,107000,False,350,Royal Enfield Bullet Electra 
2009,50000.0,1,ayodhya,60.0,9.4,10000,False,135,Bajaj XCD 
2011,6605.11895752201,1,bangalore,65.0,14.85,23200,True,150,Bajaj Pulsar 
2011,33500.0,2,bangalore,29.0,26.15,60000,False,250,Honda CBR 
2013,19508.0,1,bangalore,65.0,12.33,30000,False,125,Bajaj Discover 
2018,71000.0,2,jaipur,52.07,15.29,59000,False,160,Bajaj Pulsar NS
2018,35000.0,1,thane,35.0,19.8,147100,False,350,Royal Enfield Classic Gunmetal Grey 
2015,28000.0,1,delhi,60.0,8.5,28000,False,110,Mahindra Centuro Disc Brake 
1982,16245.0,1,delhi,37.0,19.799999999999976,70000,False,350,Royal Enfield Bullet 
2014,98000.0,4,mumbai,35.0,25.0,46000,False,200,KTM Duke 
2016,22000.0,1,rajkot,65.0,17.0,45000,False,180,Bajaj Pulsar 
2008,45000.0,1,mumbai,45.0,13.0,20000,False,150,Yamaha FZs 
2019,3100.0,1,bangalore,30.0,67.2,540000,False,650,Kawasaki Z
2016,35000.0,2,jaipur,38.0,21.0,59000,False,220,Bajaj Pulsar 
2012,40000.0,1,varanasi,64.0,13.0,20100,False,135,Bajaj Pulsar 
2019,14000.0,1,ghaziabad,52.0,12.9,100000,False,150,Yamaha FZS FI 
2020,3000.0,1,kolkata,39.0,18.1,82000,False,200,Hero Xtreme 
2007,55051.0,1,delhi,65.0,12.33,15000,False,125,Bajaj Discover 
2019,800.0,1,nagpur,25.0,47.0,200000,False,650,Royal Enfield Interceptor 
2010,25000.0,1,delhi,5.0,8.2,21000,False,100,Hero Passion Pro 
2009,22000.0,2,delhi,5.0,8.2,19000,False,100,Hero Passion Pro 
2019,63000.0,4,jaipur,38.0,21.0,47200,False,220,Bajaj Pulsar 
2019,6605.11895752201,1,gurgaon,65.0,10.0,51000,True,125,Honda CB Shine 
2016,32604.0,1,bangalore,89.0,8.1,29500,False,100,Bajaj CT 
2009,6605.11895752201,1,chandigarh,30.0,18.0,120000,True,350,Royal Enfield Standard 
2017,17000.0,1,delhi,57.0,11.8,38000,False,150,Bajaj V15 
2019,6605.11895752201,1,chandigarh,30.0,18.0,152000,True,350,Royal Enfield Standard 
2017,6605.11895752201,1,chandigarh,37.0,19.8,142000,True,350,Royal Enfield Standard 
2010,6605.11895752201,1,chandigarh,37.0,19.8,172000,True,350,Royal Enfield Standard 
2009,96054.21,4,chandigarh,30.0,18.0,160000,True,350,Royal Enfield Standard 
2018,6605.11895752201,1,chandigarh,37.0,19.8,155000,True,350,Royal Enfield Standard 
2015,2500.0,1,mumbai,20.0,50.0,570625,False,883,Harley-Davidson Iron 
2018,9200.0,1,pune,40.15,18.7,109900,False,150,Yamaha YZF-R15 V3 
2019,5800.0,1,mumbai,40.0,19.8,177000,False,350,Royal Enfield Thunderbird 
2017,9000.0,1,pune,35.0,24.8,120000,False,149.5,UM Renegade Sport S 
2018,10000.0,1,mandvi,35.0,25.0,150000,False,149.5,UM Renegade Commando Classic 
2012,6605.11895752201,1,bhiwani,65.0,11.0,18200,True,125,Honda CBF Stunner 
2005,50000.0,2,mumbai,40.0,19.0,30000,False,180,Bajaj Avenger 
2018,15917.0,1,mumbai,40.0,19.8,101596,False,350,Royal Enfield Thunderbird 
2018,6605.11895752201,1,kota,35.0,24.5,104000,True,200,Bajaj Pulsar RS
2019,550.0,1,delhi,39.0,18.1,86000,False,200,Hero Xtreme 
2018,17000.0,1,ahmedabad,51.51,14.6,79400,False,150,Suzuki Intruder SP 
2017,9776.0,1,faridabad,35.0,25.0,100288,False,149.5,UM Renegade Commando Classic 
2017,7300.0,1,bhubaneshwar,35.0,24.8,120000,False,149.5,UM Renegade Commando 
2019,10300.0,1,agra,39.0,18.1,86600,False,200,Hero Xtreme 
2007,36948.0,1,delhi,65.0,12.93,14000,False,135,Bajaj Discover 
2016,24520.0,1,kalyan,32.0,27.2,121700,False,500,Royal Enfield Classic Chrome 
2019,7000.0,1,delhi,27.1,30.0,230000,False,300,Honda CB
2017,4701.0,1,delhi,35.0,24.8,97750,False,139.2,UM Renegade Commando 
2017,4000.0,1,delhi,35.0,24.8,100000,False,134.95,UM Renegade Commando 
2020,950.0,1,guna,39.0,18.1,90000,False,200,Hero Xtreme 
2017,51000.0,1,thane,32.0,27.2,135000,False,500,Royal Enfield Classic Desert Storm 
2017,6605.11895752201,1,hyderabad,38.0,26.15,132300,True,250,Honda CBR 
2018,10000.0,1,mumbai,53.0,19.0,72000,False,220,Bajaj Avenger Street 
2020,1300.0,1,nagpur,28.78,30.0,230000,False,330,Jawa Perak 
2017,14500.0,1,kolkata,42.0,16.7,70000,False,150,Yamaha YZF-R15 2.0 
2017,13000.0,1,chandigarh,40.0,19.8,115000,False,350,Royal Enfield Thunderbird 
2014,20000.0,1,mumbai,40.0,19.8,69999,False,350,Royal Enfield Thunderbird 
2019,520.0,1,delhi,47.14,14.6,75000,False,150,Suzuki Intruder 
2012,6605.11895752201,1,bhiwani,65.0,14.85,26751,True,150,Bajaj Pulsar 
2018,18000.0,1,delhi,26.0,42.3,200000,False,390,KTM RC 
2011,45000.0,1,nokha,5.0,8.2,19280,False,100,Hero Passion Pro 
2019,11000.0,1,nathdwara,35.42404761904762,19.8,123750,False,350,Royal Enfield Thunderbird X 
2013,29461.0,2,delhi,38.0,18.28,45000,False,150,Honda CBR 
2019,35000.0,1,bangalore,35.0,19.8,140000,False,350,Royal Enfield Classic 
2017,6605.11895752201,1,faridabad,58.0,13.0,45050,True,150,Yamaha FZ V 2.0 
2019,9500.0,1,indore,34.57864180181337,29.6,175000,False,250,KTM Duke 
2017,17600.0,1,ahmedabad,25.0,26.01,139000,False,500,Royal Enfield Bullet 
2018,15000.0,1,delhi,40.0,14.6,75900,False,150,Suzuki Gixxer SF 
2016,6605.11895752201,1,delhi,58.0,13.0,51100,True,150,Yamaha FZ16 
2012,7000.0,1,mumbai,25.0,27.2,70550,False,500,Royal Enfield Thunderbird 
2019,6500.0,1,mumbai,35.0,19.8,125000,False,350,Royal Enfield Classic 
2018,6605.11895752201,1,bangalore,40.0,20.7,95000,True,200,TVS Apache RTR 
2014,32370.0,1,meerut,45.0,13.0,44000,False,150,Yamaha FZs 
2013,10000.0,1,mumbai,25.0,27.2,60000,False,500,Royal Enfield Thunderbird 
2018,7000.0,1,dibrugarh,35.0,19.8,132500,False,350,Royal Enfield Classic Gunmetal Grey 
2008,35000.0,1,jaipur,85.0,8.2,11000,False,110,TVS Star City 
2016,6605.11895752201,1,jaipur,74.0,9.5,36000,True,110,TVS Victor 
2017,27000.0,1,hyderabad,35.0,24.8,110317,False,149.5,UM Renegade Commando 
2014,50000.0,1,ahmedabad,42.0,16.0,57700,False,150,Yamaha YZF-R15 
2016,14000.0,2,gurgaon,53.0,19.0,47000,False,220,Bajaj Avenger Street 
2012,33000.0,1,mysore,40.0,19.8,96900,False,350,Royal Enfield Thunderbird 
2016,20000.0,2,mumbai,26.0,42.3,125000,False,390,KTM RC 
2016,32000.0,2,belgaum,40.0,19.8,118700,False,350,Royal Enfield Thunderbird 
2018,6605.11895752201,1,thanjavur,52.0,15.44,72500,True,160,Honda CB Hornet 
2019,8000.0,1,mumbai,35.18940476190476,19.8,127500,False,350,Royal Enfield Thunderbird X 
2020,2000.0,1,ghaziabad,95.0,7.4,40800,False,202,TVS Sport KS LONG SEAT SBT 
2018,11820.0,1,bangalore,35.0,27.2,158000,False,500,Royal Enfield Classic 
2019,23000.0,1,bangalore,25.0,26.1,145000,False,500,Royal Enfield Bullet 
2019,39000.0,1,ajmer,36.95,19.8,100700,False,350,Royal Enfield Bullet 
2017,31000.0,1,pune,40.0,19.8,127500,False,350,Royal Enfield Thunderbird 
2009,28500.0,1,moradabad,65.0,14.2,13300,False,150,Hero CBZ Xtreme 
2010,39000.0,1,pune,40.0,17.0,50000,False,223,Hero Karizma R 
2018,30045.0,1,surat,63.0,14.0,80000,False,150,Suzuki Gixxer 
2013,22500.0,1,jaipur,35.0,25.0,65000,False,200,KTM Duke 
2015,6605.11895752201,1,delhi,60.0,15.0,52200,True,160,TVS Apache RTR 
2015,32000.0,2,mumbai,35.0,19.8,90000,False,350,Royal Enfield Bullet Electra Twinspark 
2014,45000.0,1,ludhiana,42.0,16.7,55000,False,150,Yamaha YZF-R15 2.0 
2017,6605.11895752201,1,howrah,60.0,15.2,58700,True,160,TVS Apache RTR 
2018,6605.11895752201,1,theni,28.0,34.5,135000,True,400,Bajaj Dominar 
2013,96054.21,4,agra,35.0,23.19,32000,True,200,Bajaj Pulsar NS
2018,17000.0,1,delhi,84.0,8.2,42000,False,100,Hero Passion Pro i3S Alloy 
2018,11000.0,1,kanpur nagar,32.0,27.2,160000,False,500,Royal Enfield Classic Desert Storm 
2017,16090.0,1,hyderabad,35.0,19.8,122400,False,350,Royal Enfield Bullet Electra Twinspark 
2011,27000.0,1,surat,65.0,14.2,25000,False,150,Hero CBZ Xtreme 
2014,30665.0,2,delhi,40.0,19.8,112800,False,350,Royal Enfield Bullet Electra 
2018,36000.0,2,bangalore,35.0,19.8,153000,False,350,Royal Enfield Classic 
2019,30000.0,2,bagru,40.0,14.6,68800,False,150,Suzuki Gixxer SF 
2021,6605.11895752201,1,chennai,39.0,24.13,125000,True,200,Bajaj Pulsar NS
2017,21000.0,1,hyderabad,25.0,27.2,156600,False,500,Royal Enfield Thunderbird 
2013,6605.11895752201,1,bangalore,58.0,13.0,40200,True,150,Yamaha FZ16 
2017,25360.826666666664,3,pali,35.0,24.5,74000,True,200,Bajaj Pulsar RS
2021,15.0,1,delhi,59.82825197309464,15.6,120000,False,160,TVS Apache RTR 
2017,8000.0,1,mumbai,35.0,24.6,121000,False,200,KTM Duke 
2017,30000.0,1,vijayawada,40.0,19.8,160000,False,350,Royal Enfield Thunderbird 
2017,3600.0,1,thane,35.0,19.8,149900,False,350,Royal Enfield Classic 
2019,6605.11895752201,1,delhi,65.0,15.0,64700,True,150,Bajaj Pulsar 
2015,6605.11895752201,1,delhi,35.0,24.16,78000,True,200,Bajaj Pulsar RS
2008,50000.0,1,delhi,30.0,19.8,64200,False,350,Royal Enfield Bullet Electra 
2018,15000.0,1,pune,35.0,24.8,155800,False,149.5,UM Renegade Commando Mojave 
2016,16500.0,1,chennai,40.0,19.8,105000,False,350,Royal Enfield Thunderbird 
2019,10300.0,1,bikaner,59.82825197309464,16.1,107400,False,160,TVS Apache RTR 
2017,7000.0,1,vadodara,40.0,19.8,120000,False,350,Royal Enfield Thunderbird 
2017,37000.0,1,jajpur,45.0,14.3,55000,False,150,Bajaj Avenger Street 
2017,13300.0,1,varanasi,34.18732642751613,29.6,165000,False,250,KTM Duke 
2019,9800.0,1,sikar,63.0,14.0,80000,False,150,Suzuki Gixxer 
2019,6721.0,1,mumbai,84.0,8.2,63000,False,100,Hero Passion Pro i3S Alloy 
2018,19781.0,1,mumbai,81.0,8.2,53000,False,179.66,Hero Splendor Plus i3s 
2014,6605.11895752201,1,jamshedpur,58.0,13.0,46000,True,150,Yamaha FZ S V 2.0 
2019,8000.0,2,gurgaon,20.0,54.2,600000,False,900,Triumph Street Twin 
2016,16000.0,1,jaipur,32.0,27.2,136400,False,500,Royal Enfield Classic Desert Storm 
2016,22000.0,1,bangalore,50.0,14.3,55000,False,150,Bajaj Avenger Street 
2018,14800.0,1,lucknow,43.0,20.3,105000,False,250,Yamaha FZ25 
2017,6605.11895752201,1,delhi,40.0,20.7,70000,True,200,TVS Apache RTR 
2014,6605.11895752201,1,pondicherry,45.0,17.2,47100,True,180,TVS Apache RTR 
2018,6605.11895752201,1,delhi,40.0,20.23,85000,True,200,TVS Apache RTR 
2016,21000.0,1,delhi,35.0,19.8,113300,False,350,Royal Enfield Classic 
2015,6605.11895752201,1,-1,45.0,13.0,31250,True,150,Yamaha Fazer 
2017,20000.0,1,mumbai,35.0,19.8,133400,False,350,Royal Enfield Classic 
2019,6605.11895752201,1,panvel,52.0,15.44,88900,True,160,Honda CB Hornet 
2019,6605.11895752201,1,delhi,60.0,15.0,73000,True,160,TVS Apache RTR 
2017,27000.0,1,bangalore,35.0,19.8,130000,False,350,Royal Enfield Classic 
2016,2230.0,1,delhi,20.0,47.0,379999,False,750,Harley-Davidson Street 
2013,41000.0,1,hyderabad,35.0,19.8,103200,False,350,Royal Enfield Classic 
2014,26000.0,1,delhi,40.0,19.8,97500,False,350,Royal Enfield Thunderbird 
2017,5000.0,1,mumbai,35.0,19.8,141000,False,350,Royal Enfield Classic 
2013,31547.0,1,chandigarh,40.0,19.8,93500,False,350,Royal Enfield Thunderbird 
2017,2500.0,1,jaipur,26.0,29.1,150000,False,535,Royal Enfield Continental GT 
2009,35779.0,1,kolkata,42.0,16.0,47000,False,150,Yamaha YZF-R15 
2016,24000.0,2,jalgaon,38.0,21.0,48750,False,220,Bajaj Pulsar 
2020,11037.0,1,jaipur,60.0,10.59,50000,False,125,Honda CB Shine 
2018,13500.0,1,faridabad,81.0,8.2,45000,False,100,Hero Splendor Plus Kick Alloy 
2016,48000.0,1,delhi,65.0,17.0,42000,False,180,Bajaj Pulsar 
2014,6605.11895752201,1,mumbai,65.0,14.85,35000,True,150,Bajaj Pulsar 
2017,6605.11895752201,1,chandigarh,60.0,15.2,56800,True,160,TVS Apache RTR 
2011,37000.0,1,thane,35.0,19.8,97100,False,350,Royal Enfield Classic 
2017,6605.11895752201,1,patna,28.0,34.5,95000,True,400,Bajaj Dominar 
2013,44000.0,1,pune,5.0,8.2,37000,False,100,Hero Passion Pro 
2018,2000.0,1,noida,25.0,70.0,534000,False,132.65,Harley-Davidson Street Rod 
2018,7000.0,1,bangalore,32.0,27.2,150000,False,500,Royal Enfield Classic Stealth Black 
2018,6605.11895752201,1,jalandhar,40.0,20.7,84000,True,200,TVS Apache RTR 
2020,3000.0,1,delhi,81.0,8.2,72000,False,202,Hero Splendor Plus i3s 
2017,30000.0,1,pune,20.0,111.0,750000,False,765,Triumph Street Triple 
2019,500.0,1,mumbai,35.0,24.8,149000,False,139.1,UM Renegade Sport S 
2014,45000.0,1,delhi,18.0,65.0,545752,False,151.9,Harley-Davidson Street Bob 
2019,6605.11895752201,1,jaipur,84.0,8.31,45000,True,110,Honda CD 
2012,28000.0,1,delhi,25.0,29.5,121771,False,250,Kawasaki Ninja 
2019,100000.0,1,bhubaneshwar,5.0,8.2,28500,False,100,Hero Passion Pro 
2018,20104.0,1,dakshina kannada,71.93,8.6,43000,False,110,Bajaj Discover 
2015,6605.11895752201,1,delhi,65.0,14.85,41300,True,150,Bajaj Pulsar 
2020,25360.826666666664,3,delhi,65.0,13.8,62300,True,150,Bajaj Pulsar 
2016,32000.0,1,delhi,53.0,16.8,31694,False,150,Bajaj Pulsar AS
2014,10100.0,2,gurgaon,32.0,27.2,93500,False,500,Royal Enfield Classic 
2017,6605.11895752201,1,gurgaon,38.0,26.15,90600,True,250,Honda CBR 
2018,5000.0,1,berhampur,20.0,47.0,475000,False,750,Harley-Davidson Street 
2019,14500.0,1,coimbatore,52.0,12.9,82000,False,150,Yamaha FZS FI 
2019,3800.0,1,panvel,28.91,27.0,138750,False,295,Jawa Forty Two 
2018,95000.0,2,pali,60.0,16.1,60700,False,160,TVS Apache RTR 
2019,10000.0,1,halisahar,59.82825197309464,16.1,67500,False,160,TVS Apache RTR 
2019,16587.0,1,jaipur,35.0,19.8,140000,False,350,Royal Enfield Classic 
2013,15000.0,1,delhi,65.0,15.0,30200,False,180,Bajaj Pulsar 
2016,3000.0,1,anantapur,55.0,8.2,28000,False,100,Hero Splendor iSmart 
2020,3270.0,1,delhi,55.0,7.91,60000,False,202,Hero Splendor Plus Black and Accent Edition 
2015,37000.0,1,bangalore,40.0,19.8,115000,False,350,Royal Enfield Thunderbird 
2013,25000.0,1,alappuzha,40.0,19.8,90000,False,350,Royal Enfield Thunderbird 
2013,16804.314654761907,2,panvel,35.0,23.19,40000,True,200,Bajaj Pulsar NS
2019,20000.0,1,-1,35.0,25.1,165900,False,200,KTM RC 
2012,6605.11895752201,1,bagalkot,45.0,13.0,21000,True,150,Yamaha Fazer 
2018,6605.11895752201,1,ambala,28.0,34.5,135000,True,400,Bajaj Dominar 
2005,45000.0,2,chennai,30.0,19.8,40000,False,350,Royal Enfield Thunderbird 
2013,5000.0,1,jaipur,65.0,12.33,21700,False,125,Bajaj Discover 
2018,28500.0,1,kodikulam,34.75404761904762,19.8,135000,False,350,Royal Enfield Thunderbird X 
2017,16000.0,1,faridabad,35.0,19.8,118000,False,350,Royal Enfield Classic 
2018,22000.0,1,delhi,84.0,8.2,47000,False,100,Hero Passion Pro i3S Disc 
2016,13000.0,1,ahmedabad,50.0,14.3,42000,False,150,Bajaj Avenger Street 
2007,48000.0,1,gurgaon,30.0,19.8,40000,False,350,Royal Enfield Bullet Electra 
2020,7200.0,1,delhi,35.0,19.1,190000,False,350,Royal Enfield Classic 
2016,6605.11895752201,1,bangalore,60.0,15.2,57000,True,160,TVS Apache RTR 
2018,30000.0,1,kangra,35.0,24.6,125000,False,200,KTM Duke 
2013,20000.0,1,bangalore,42.0,16.7,72000,False,150,Yamaha YZF-R15 2.0 
2019,95000.0,2,jodhpur,38.0,21.0,58700,False,220,Bajaj Pulsar 
2019,4414.0,1,bangalore,55.0,8.0,55000,False,110,Hero Passion Xpro IBS 
2014,30000.0,1,ghaziabad,40.0,19.8,97300,False,350,Royal Enfield Thunderbird 
2011,40000.0,1,hyderabad,35.0,19.8,80000,False,350,Royal Enfield Thunderbird 
2017,36000.0,1,delhi,65.0,17.0,57300,False,180,Bajaj Pulsar 
2016,5000.0,2,kolkata,40.0,19.8,100000,False,350,Royal Enfield Thunderbird 
1991,68000.0,1,kolkata,37.0,19.8,95000,False,350,Royal Enfield Bullet 
2012,37000.0,1,mumbai,42.0,16.0,39352,False,150,Yamaha YZF-R15 
2017,28000.0,2,-1,57.0,11.8,32000,False,150,Bajaj V15 
2015,37000.0,1,kota,26.0,43.0,98000,False,390,KTM RC 
2017,27000.0,1,mumbai,20.0,50.0,540000,False,883,Harley-Davidson Iron 
2007,6605.11895752201,1,hyderabad,65.0,14.85,16000,True,150,Bajaj Pulsar 
2018,6605.11895752201,1,madhubani,65.0,10.0,42248,True,125,Honda CB ShineSP 
2017,5900.0,1,kalyan,38.0,21.0,69000,False,220,Bajaj Pulsar 
2018,18000.0,1,ahmedabad,5.0,8.2,47000,False,100,Hero Passion Pro 
2018,1700.0,1,bangalore,40.0,19.0,84000,False,220,Bajaj Avenger 
2017,10150.0,1,mumbai,35.0,19.0,69000,False,220,Bajaj Avenger Cruise 
2017,5800.0,1,bangalore,35.0,24.8,95250,False,140.4,UM Renegade Commando 
2018,15025.0,2,mumbai,28.83,38.26,240000,False,302,Benelli 
2013,20000.0,1,madurai,35.0,19.8,97000,False,350,Royal Enfield Classic 
2017,12500.0,1,mumbai,35.0,25.1,129687,False,200,KTM RC 
2019,12000.0,1,mumbai,35.0,25.1,181562,False,200,KTM RC 
2017,26000.0,2,delhi,57.0,11.8,32000,False,150,Bajaj V15 
2021,4500.0,1,mumbai,35.0,19.1,228250,False,350,Royal Enfield Classic 
2017,24853.0,2,delhi,57.0,11.8,30144,False,150,Bajaj V15 
2016,18986.0,1,delhi,95.0,7.4,27000,False,100,TVS Sport 
2017,35000.0,1,delhi,55.0,9.3,35000,False,110,Hero Splendor iSmart 
2020,6605.11895752201,1,delhi,37.0,19.8,150000,True,350,Royal Enfield Bullet 
2010,6605.11895752201,1,mumbai,60.0,14.0,40000,True,150,Honda CB Unicorn 
2014,30000.0,2,ahmedabad,42.0,16.7,68000,False,150,Yamaha YZF-R15 2.0 
2014,6605.11895752201,1,delhi,45.0,13.0,35000,True,150,Yamaha Fazer 
2019,3300.0,1,delhi,28.78,46.8,435262,False,500,Benelli Leoncino 
